seller_id,promo_id,purchase_date,promo_name,total_price,price_deduction,price_after_promo
120,0,21/07/2022,NULL,379800,NULL,0
120,0,21/07/2022,NULL,239800,NULL,0
120,0,21/07/2022,NULL,299800,NULL,0
230,0,24/07/2022,NULL,152000,NULL,0
230,0,24/07/2022,NULL,90000,NULL,0
230,0,24/07/2022,NULL,240500,NULL,0
230,0,24/07/2022,NULL,207000,NULL,0
297,0,01/07/2022,NULL,550000,NULL,0
191,2,06/07/2022,GRATIS_ONGKIR,109000,5000,104000
10,0,07/07/2022,NULL,95776,NULL,0
10,0,07/07/2022,NULL,137776,NULL,0
10,0,07/07/2022,NULL,53776,NULL,0
10,0,07/07/2022,NULL,137776,NULL,0
254,0,16/07/2022,NULL,290000,NULL,0
240,0,03/07/2022,NULL,278000,NULL,0
69,2,28/07/2022,GRATIS_ONGKIR,192060,5000,187060
292,0,17/07/2022,NULL,51000,NULL,0
220,2,30/07/2022,GRATIS_ONGKIR,42000,5000,37000
292,2,17/07/2022,GRATIS_ONGKIR,51000,5000,46000
8,2,30/07/2022,GRATIS_ONGKIR,195000,5000,190000
8,2,30/07/2022,GRATIS_ONGKIR,270000,5000,265000
8,2,30/07/2022,GRATIS_ONGKIR,170000,5000,165000
8,2,30/07/2022,GRATIS_ONGKIR,158000,5000,153000
8,2,30/07/2022,GRATIS_ONGKIR,207800,5000,202800
307,0,27/07/2022,NULL,73998,NULL,0
13,2,22/07/2022,GRATIS_ONGKIR,1415000,5000,1410000
13,2,22/07/2022,GRATIS_ONGKIR,1659000,5000,1654000
13,2,22/07/2022,GRATIS_ONGKIR,1439000,5000,1434000
141,0,19/07/2022,NULL,145000,NULL,0
141,0,19/07/2022,NULL,121000,NULL,0
227,2,15/07/2022,GRATIS_ONGKIR,243540,5000,238540
227,2,15/07/2022,GRATIS_ONGKIR,218040,5000,213040
227,2,15/07/2022,GRATIS_ONGKIR,218040,5000,213040
227,2,15/07/2022,GRATIS_ONGKIR,393360,5000,388360
227,2,15/07/2022,GRATIS_ONGKIR,218040,5000,213040
169,2,03/07/2022,GRATIS_ONGKIR,374700,5000,369700
290,0,10/07/2022,NULL,23214,NULL,0
290,0,10/07/2022,NULL,67570,NULL,0
290,0,10/07/2022,NULL,39001,NULL,0
155,2,23/07/2022,GRATIS_ONGKIR,169000,5000,164000
76,2,26/07/2022,GRATIS_ONGKIR,64000,5000,59000
283,2,17/07/2022,GRATIS_ONGKIR,99150,5000,94150
157,0,10/07/2022,NULL,379800,NULL,0
1,2,10/07/2022,GRATIS_ONGKIR,8550000,5000,8545000
11,0,27/07/2022,NULL,66000,NULL,0
11,0,27/07/2022,NULL,102000,NULL,0
6,0,06/07/2022,NULL,62000,NULL,0
6,0,06/07/2022,NULL,86000,NULL,0
6,0,06/07/2022,NULL,436000,NULL,0
6,0,06/07/2022,NULL,59800,NULL,0
10,2,11/07/2022,GRATIS_ONGKIR,95776,5000,90776
10,2,11/07/2022,GRATIS_ONGKIR,137776,5000,132776
10,2,11/07/2022,GRATIS_ONGKIR,53776,5000,48776
10,2,11/07/2022,GRATIS_ONGKIR,137776,5000,132776
178,0,11/07/2022,NULL,65000,NULL,0
178,0,11/07/2022,NULL,65000,NULL,0
5,0,10/07/2022,NULL,24900,NULL,0
71,2,08/07/2022,GRATIS_ONGKIR,400000,5000,395000
186,0,22/07/2022,NULL,94500,NULL,0
186,0,22/07/2022,NULL,121500,NULL,0
186,0,22/07/2022,NULL,94500,NULL,0
148,2,18/07/2022,GRATIS_ONGKIR,581400,5000,576400
148,2,18/07/2022,GRATIS_ONGKIR,581400,5000,576400
166,0,16/07/2022,NULL,390000,NULL,0
17,2,10/07/2022,GRATIS_ONGKIR,28500,5000,23500
17,2,10/07/2022,GRATIS_ONGKIR,30600,5000,25600
19,2,06/07/2022,GRATIS_ONGKIR,299700,5000,294700
19,2,06/07/2022,GRATIS_ONGKIR,196500,5000,191500
19,2,06/07/2022,GRATIS_ONGKIR,224850,5000,219850
150,2,24/07/2022,GRATIS_ONGKIR,507000,5000,502000
150,2,24/07/2022,GRATIS_ONGKIR,507000,5000,502000
24,0,06/07/2022,NULL,169000,NULL,0
111,2,06/07/2022,GRATIS_ONGKIR,220000,5000,215000
253,2,24/07/2022,GRATIS_ONGKIR,348750,5000,343750
185,0,04/07/2022,NULL,130000,NULL,0
18,0,08/07/2022,NULL,64000,NULL,0
18,0,08/07/2022,NULL,94000,NULL,0
198,2,10/07/2022,GRATIS_ONGKIR,119700,5000,114700
8,0,08/07/2022,NULL,195000,NULL,0
8,0,08/07/2022,NULL,270000,NULL,0
8,0,08/07/2022,NULL,170000,NULL,0
8,0,08/07/2022,NULL,158000,NULL,0
8,0,08/07/2022,NULL,207800,NULL,0
21,0,03/07/2022,NULL,105000,NULL,0
116,0,27/07/2022,NULL,260000,NULL,0
116,0,27/07/2022,NULL,260000,NULL,0
224,2,07/07/2022,GRATIS_ONGKIR,62000,5000,57000
224,2,07/07/2022,GRATIS_ONGKIR,76000,5000,71000
224,2,07/07/2022,GRATIS_ONGKIR,147420,5000,142420
224,2,07/07/2022,GRATIS_ONGKIR,135290,5000,130290
224,2,07/07/2022,GRATIS_ONGKIR,149650,5000,144650
224,2,07/07/2022,GRATIS_ONGKIR,168750,5000,163750
224,2,07/07/2022,GRATIS_ONGKIR,168750,5000,163750
224,2,07/07/2022,GRATIS_ONGKIR,108750,5000,103750
7,2,27/07/2022,GRATIS_ONGKIR,156000,5000,151000
7,2,27/07/2022,GRATIS_ONGKIR,177000,5000,172000
88,2,30/07/2022,GRATIS_ONGKIR,165000,5000,160000
88,2,30/07/2022,GRATIS_ONGKIR,165000,5000,160000
181,2,20/07/2022,GRATIS_ONGKIR,170700,5000,165700
181,2,20/07/2022,GRATIS_ONGKIR,170700,5000,165700
181,2,20/07/2022,GRATIS_ONGKIR,151500,5000,146500
73,2,05/08/2022,GRATIS_ONGKIR,2800,5000,-2200
73,2,05/08/2022,GRATIS_ONGKIR,15000,5000,10000
73,2,05/08/2022,GRATIS_ONGKIR,2700,5000,-2300
208,2,05/08/2022,GRATIS_ONGKIR,151800,5000,146800
239,0,01/08/2022,NULL,477000,NULL,0
239,0,01/08/2022,NULL,537000,NULL,0
244,0,06/08/2022,NULL,137000,NULL,0
306,2,14/08/2022,GRATIS_ONGKIR,71700,5000,66700
306,2,14/08/2022,GRATIS_ONGKIR,14800,5000,9800
216,0,06/08/2022,NULL,55000,NULL,0
171,0,20/08/2022,NULL,97000,NULL,0
318,2,16/08/2022,GRATIS_ONGKIR,525000,5000,520000
210,2,09/08/2022,GRATIS_ONGKIR,37900,5000,32900
82,0,30/08/2022,NULL,47000,NULL,0
79,0,18/08/2022,NULL,345000,NULL,0
294,0,31/08/2022,NULL,275000,NULL,0
151,0,29/08/2022,NULL,79000,NULL,0
42,2,10/08/2022,GRATIS_ONGKIR,7140,5000,2140
156,0,26/08/2022,NULL,410000,NULL,0
63,2,06/08/2022,GRATIS_ONGKIR,36800,5000,31800
4,0,28/08/2022,NULL,254250,NULL,0
64,0,31/08/2022,NULL,48000,NULL,0
64,0,31/08/2022,NULL,480000,NULL,0
64,0,31/08/2022,NULL,490000,NULL,0
64,0,31/08/2022,NULL,1699000,NULL,0
64,0,31/08/2022,NULL,107000,NULL,0
84,0,20/08/2022,NULL,1575,NULL,0
73,0,22/08/2022,NULL,2800,NULL,0
73,0,22/08/2022,NULL,15000,NULL,0
73,0,22/08/2022,NULL,2700,NULL,0
234,0,17/08/2022,NULL,154440,NULL,0
234,0,17/08/2022,NULL,88920,NULL,0
238,0,02/08/2022,NULL,154500,NULL,0
289,2,11/08/2022,GRATIS_ONGKIR,48500,5000,43500
289,2,11/08/2022,GRATIS_ONGKIR,36374,5000,31374
289,2,11/08/2022,GRATIS_ONGKIR,37386,5000,32386
289,2,11/08/2022,GRATIS_ONGKIR,24250,5000,19250
289,2,11/08/2022,GRATIS_ONGKIR,26270,5000,21270
124,0,24/08/2022,NULL,258540,NULL,0
124,0,24/08/2022,NULL,170000,NULL,0
124,0,24/08/2022,NULL,250200,NULL,0
124,0,24/08/2022,NULL,250000,NULL,0
124,0,24/08/2022,NULL,320000,NULL,0
124,0,24/08/2022,NULL,190000,NULL,0
73,2,13/08/2022,GRATIS_ONGKIR,1400,5000,-3600
73,2,13/08/2022,GRATIS_ONGKIR,7500,5000,2500
73,2,13/08/2022,GRATIS_ONGKIR,1350,5000,-3650
273,0,26/08/2022,NULL,8622,NULL,0
253,8,17/08/2022,TUJUHBELASAN,348750,10000,338750
267,0,21/08/2022,NULL,84645,NULL,0
267,0,21/08/2022,NULL,217999,NULL,0
124,2,06/08/2022,GRATIS_ONGKIR,387810,5000,382810
124,2,06/08/2022,GRATIS_ONGKIR,255000,5000,250000
124,2,06/08/2022,GRATIS_ONGKIR,375300,5000,370300
124,2,06/08/2022,GRATIS_ONGKIR,375000,5000,370000
124,2,06/08/2022,GRATIS_ONGKIR,480000,5000,475000
124,2,06/08/2022,GRATIS_ONGKIR,285000,5000,280000
137,2,24/08/2022,GRATIS_ONGKIR,128000,5000,123000
231,2,05/08/2022,GRATIS_ONGKIR,267000,5000,262000
64,2,20/08/2022,GRATIS_ONGKIR,48000,5000,43000
64,2,20/08/2022,GRATIS_ONGKIR,480000,5000,475000
64,2,20/08/2022,GRATIS_ONGKIR,490000,5000,485000
64,2,20/08/2022,GRATIS_ONGKIR,1699000,5000,1694000
64,2,20/08/2022,GRATIS_ONGKIR,107000,5000,102000
227,0,04/08/2022,NULL,81180,NULL,0
227,0,04/08/2022,NULL,72680,NULL,0
227,0,04/08/2022,NULL,72680,NULL,0
227,0,04/08/2022,NULL,131120,NULL,0
227,0,04/08/2022,NULL,72680,NULL,0
131,0,19/08/2022,NULL,458000,NULL,0
103,0,15/08/2022,NULL,38000,NULL,0
230,2,23/08/2022,GRATIS_ONGKIR,228000,5000,223000
230,2,23/08/2022,GRATIS_ONGKIR,135000,5000,130000
230,2,23/08/2022,GRATIS_ONGKIR,360750,5000,355750
230,2,23/08/2022,GRATIS_ONGKIR,310500,5000,305500
129,0,18/08/2022,NULL,278000,NULL,0
129,0,18/08/2022,NULL,210000,NULL,0
129,0,18/08/2022,NULL,318000,NULL,0
199,2,19/08/2022,GRATIS_ONGKIR,187200,5000,182200
205,0,08/08/2022,NULL,164445,NULL,0
313,0,19/08/2022,NULL,58275,NULL,0
93,0,09/08/2022,NULL,3030000,NULL,0
8,0,05/08/2022,NULL,195000,NULL,0
8,0,05/08/2022,NULL,270000,NULL,0
8,0,05/08/2022,NULL,170000,NULL,0
8,0,05/08/2022,NULL,158000,NULL,0
8,0,05/08/2022,NULL,207800,NULL,0
290,0,21/08/2022,NULL,23214,NULL,0
290,0,21/08/2022,NULL,67570,NULL,0
290,0,21/08/2022,NULL,39001,NULL,0
182,2,03/08/2022,GRATIS_ONGKIR,75000,5000,70000
8,2,20/08/2022,GRATIS_ONGKIR,195000,5000,190000
8,2,20/08/2022,GRATIS_ONGKIR,270000,5000,265000
8,2,20/08/2022,GRATIS_ONGKIR,170000,5000,165000
8,2,20/08/2022,GRATIS_ONGKIR,158000,5000,153000
8,2,20/08/2022,GRATIS_ONGKIR,207800,5000,202800
241,0,20/08/2022,NULL,115000,NULL,0
241,0,20/08/2022,NULL,64150,NULL,0
77,8,17/08/2022,TUJUHBELASAN,1320000,10000,1310000
153,0,23/08/2022,NULL,207000,NULL,0
56,0,31/08/2022,NULL,960000,NULL,0
56,0,31/08/2022,NULL,680000,NULL,0
56,0,31/08/2022,NULL,462000,NULL,0
56,0,31/08/2022,NULL,462000,NULL,0
192,0,07/08/2022,NULL,475000,NULL,0
292,0,22/08/2022,NULL,51000,NULL,0
23,2,16/08/2022,GRATIS_ONGKIR,4950060,5000,4945060
284,0,15/08/2022,NULL,493000,NULL,0
284,0,15/08/2022,NULL,186000,NULL,0
284,0,15/08/2022,NULL,145000,NULL,0
284,0,15/08/2022,NULL,557000,NULL,0
284,0,15/08/2022,NULL,104000,NULL,0
24,0,12/08/2022,NULL,169000,NULL,0
39,0,29/08/2022,NULL,410000,NULL,0
43,0,14/08/2022,NULL,9900,NULL,0
120,2,27/08/2022,GRATIS_ONGKIR,259800,5000,254800
120,2,27/08/2022,GRATIS_ONGKIR,379800,5000,374800
120,2,27/08/2022,GRATIS_ONGKIR,239800,5000,234800
120,2,27/08/2022,GRATIS_ONGKIR,299800,5000,294800
29,2,04/08/2022,GRATIS_ONGKIR,17900,5000,12900
92,0,15/08/2022,NULL,84690,NULL,0
92,0,15/08/2022,NULL,78790,NULL,0
229,2,17/08/2022,GRATIS_ONGKIR,58000,5000,53000
229,2,17/08/2022,GRATIS_ONGKIR,25600,5000,20600
229,2,17/08/2022,GRATIS_ONGKIR,49875,5000,44875
229,2,17/08/2022,GRATIS_ONGKIR,32000,5000,27000
33,2,06/08/2022,GRATIS_ONGKIR,166650,5000,161650
299,0,12/08/2022,NULL,21500,NULL,0
298,0,13/08/2022,NULL,55365,NULL,0
123,2,06/08/2022,GRATIS_ONGKIR,599997,5000,594997
123,2,06/08/2022,GRATIS_ONGKIR,689997,5000,684997
123,2,06/08/2022,GRATIS_ONGKIR,599997,5000,594997
123,2,06/08/2022,GRATIS_ONGKIR,599997,5000,594997
123,2,06/08/2022,GRATIS_ONGKIR,599997,5000,594997
2,0,17/08/2022,NULL,25000,NULL,0
225,2,12/08/2022,GRATIS_ONGKIR,297000,5000,292000
225,2,12/08/2022,GRATIS_ONGKIR,297000,5000,292000
225,2,12/08/2022,GRATIS_ONGKIR,197100,5000,192100
117,2,29/08/2022,GRATIS_ONGKIR,958000,5000,953000
117,2,29/08/2022,GRATIS_ONGKIR,1058000,5000,1053000
229,0,24/08/2022,NULL,116000,NULL,0
229,0,24/08/2022,NULL,51200,NULL,0
229,0,24/08/2022,NULL,99750,NULL,0
229,0,24/08/2022,NULL,64000,NULL,0
85,2,27/08/2022,GRATIS_ONGKIR,3550000,5000,3545000
63,0,14/08/2022,NULL,55200,NULL,0
148,2,10/08/2022,GRATIS_ONGKIR,387600,5000,382600
148,2,10/08/2022,GRATIS_ONGKIR,387600,5000,382600
181,2,04/08/2022,GRATIS_ONGKIR,56900,5000,51900
181,2,04/08/2022,GRATIS_ONGKIR,56900,5000,51900
181,2,04/08/2022,GRATIS_ONGKIR,50500,5000,45500
184,2,06/08/2022,GRATIS_ONGKIR,62400,5000,57400
184,2,06/08/2022,GRATIS_ONGKIR,69900,5000,64900
184,2,06/08/2022,GRATIS_ONGKIR,49500,5000,44500
157,0,10/08/2022,NULL,379800,NULL,0
147,2,11/08/2022,GRATIS_ONGKIR,295850,5000,290850
311,2,28/08/2022,GRATIS_ONGKIR,24796,5000,19796
114,0,28/08/2022,NULL,148000,NULL,0
167,2,23/08/2022,GRATIS_ONGKIR,112000,5000,107000
236,0,23/08/2022,NULL,133800,NULL,0
109,2,08/08/2022,GRATIS_ONGKIR,297040,5000,292040
122,2,31/08/2022,GRATIS_ONGKIR,639800,5000,634800
122,2,31/08/2022,GRATIS_ONGKIR,399800,5000,394800
225,0,30/08/2022,NULL,297000,NULL,0
225,0,30/08/2022,NULL,297000,NULL,0
225,0,30/08/2022,NULL,197100,NULL,0
46,2,15/08/2022,GRATIS_ONGKIR,161999,5000,156999
263,0,07/08/2022,NULL,255000,NULL,0
263,0,07/08/2022,NULL,360000,NULL,0
250,2,12/08/2022,GRATIS_ONGKIR,137700,5000,132700
239,2,13/08/2022,GRATIS_ONGKIR,318000,5000,313000
239,2,13/08/2022,GRATIS_ONGKIR,358000,5000,353000
7,0,25/08/2022,NULL,156000,NULL,0
7,0,25/08/2022,NULL,177000,NULL,0
290,2,13/08/2022,GRATIS_ONGKIR,69642,5000,64642
290,2,13/08/2022,GRATIS_ONGKIR,202710,5000,197710
290,2,13/08/2022,GRATIS_ONGKIR,117003,5000,112003
265,2,02/08/2022,GRATIS_ONGKIR,30000,5000,25000
276,2,16/08/2022,GRATIS_ONGKIR,46942,5000,41942
276,2,16/08/2022,GRATIS_ONGKIR,65873,5000,60873
91,0,26/08/2022,NULL,143700,NULL,0
18,2,03/08/2022,GRATIS_ONGKIR,128000,5000,123000
18,2,03/08/2022,GRATIS_ONGKIR,188000,5000,183000
241,2,16/08/2022,GRATIS_ONGKIR,115000,5000,110000
241,2,16/08/2022,GRATIS_ONGKIR,64150,5000,59150
71,2,01/08/2022,GRATIS_ONGKIR,800000,5000,795000
40,0,03/08/2022,NULL,160000,NULL,0
305,2,07/08/2022,GRATIS_ONGKIR,62000,5000,57000
153,0,25/08/2022,NULL,207000,NULL,0
183,0,17/08/2022,NULL,199998,NULL,0
56,0,22/08/2022,NULL,480000,NULL,0
56,0,22/08/2022,NULL,340000,NULL,0
56,0,22/08/2022,NULL,231000,NULL,0
56,0,22/08/2022,NULL,231000,NULL,0
296,2,27/08/2022,GRATIS_ONGKIR,33343,5000,28343
296,2,27/08/2022,GRATIS_ONGKIR,25260,5000,20260
87,0,29/08/2022,NULL,555000,NULL,0
139,0,11/08/2022,NULL,338850,NULL,0
72,0,14/08/2022,NULL,110000,NULL,0
72,0,14/08/2022,NULL,110000,NULL,0
72,2,10/08/2022,GRATIS_ONGKIR,110000,5000,105000
72,2,10/08/2022,GRATIS_ONGKIR,110000,5000,105000
114,2,28/08/2022,GRATIS_ONGKIR,74000,5000,69000
241,2,13/08/2022,GRATIS_ONGKIR,115000,5000,110000
241,2,13/08/2022,GRATIS_ONGKIR,64150,5000,59150
113,2,04/08/2022,GRATIS_ONGKIR,142000,5000,137000
113,2,04/08/2022,GRATIS_ONGKIR,155000,5000,150000
113,2,04/08/2022,GRATIS_ONGKIR,155000,5000,150000
113,2,04/08/2022,GRATIS_ONGKIR,358000,5000,353000
113,2,04/08/2022,GRATIS_ONGKIR,138500,5000,133500
113,2,04/08/2022,GRATIS_ONGKIR,132500,5000,127500
86,2,12/08/2022,GRATIS_ONGKIR,112000,5000,107000
64,0,30/08/2022,NULL,96000,NULL,0
64,0,30/08/2022,NULL,960000,NULL,0
64,0,30/08/2022,NULL,980000,NULL,0
64,0,30/08/2022,NULL,3398000,NULL,0
64,0,30/08/2022,NULL,214000,NULL,0
64,2,26/08/2022,GRATIS_ONGKIR,144000,5000,139000
64,2,26/08/2022,GRATIS_ONGKIR,1440000,5000,1435000
64,2,26/08/2022,GRATIS_ONGKIR,1470000,5000,1465000
64,2,26/08/2022,GRATIS_ONGKIR,5097000,5000,5092000
64,2,26/08/2022,GRATIS_ONGKIR,321000,5000,316000
296,8,17/08/2022,TUJUHBELASAN,100029,10000,90029
296,8,17/08/2022,TUJUHBELASAN,75780,10000,65780
106,0,28/08/2022,NULL,17500,NULL,0
241,2,03/08/2022,GRATIS_ONGKIR,345000,5000,340000
241,2,03/08/2022,GRATIS_ONGKIR,192450,5000,187450
224,2,30/08/2022,GRATIS_ONGKIR,186000,5000,181000
224,2,30/08/2022,GRATIS_ONGKIR,228000,5000,223000
224,2,30/08/2022,GRATIS_ONGKIR,442260,5000,437260
224,2,30/08/2022,GRATIS_ONGKIR,405870,5000,400870
224,2,30/08/2022,GRATIS_ONGKIR,448950,5000,443950
224,2,30/08/2022,GRATIS_ONGKIR,506250,5000,501250
224,2,30/08/2022,GRATIS_ONGKIR,506250,5000,501250
224,2,30/08/2022,GRATIS_ONGKIR,326250,5000,321250
27,0,31/08/2022,NULL,35000,NULL,0
59,0,22/08/2022,NULL,2920000,NULL,0
58,2,05/08/2022,GRATIS_ONGKIR,2694000,5000,2689000
117,2,08/08/2022,GRATIS_ONGKIR,1437000,5000,1432000
117,2,08/08/2022,GRATIS_ONGKIR,1587000,5000,1582000
306,2,21/08/2022,GRATIS_ONGKIR,71700,5000,66700
306,2,21/08/2022,GRATIS_ONGKIR,14800,5000,9800
72,2,20/08/2022,GRATIS_ONGKIR,165000,5000,160000
72,2,20/08/2022,GRATIS_ONGKIR,165000,5000,160000
294,1,01/08/2022,AWAL_GAJIAN,275000,15000,260000
113,1,01/08/2022,AWAL_GAJIAN,426000,15000,411000
113,1,01/08/2022,AWAL_GAJIAN,465000,15000,450000
113,1,01/08/2022,AWAL_GAJIAN,465000,15000,450000
113,1,01/08/2022,AWAL_GAJIAN,1074000,15000,1059000
113,1,01/08/2022,AWAL_GAJIAN,415500,15000,400500
113,1,01/08/2022,AWAL_GAJIAN,397500,15000,382500
238,0,14/08/2022,NULL,231750,NULL,0
164,2,01/08/2022,GRATIS_ONGKIR,359700,5000,354700
62,0,23/08/2022,NULL,899900,NULL,0
62,0,23/08/2022,NULL,1099900,NULL,0
64,2,22/08/2022,GRATIS_ONGKIR,144000,5000,139000
64,2,22/08/2022,GRATIS_ONGKIR,1440000,5000,1435000
64,2,22/08/2022,GRATIS_ONGKIR,1470000,5000,1465000
64,2,22/08/2022,GRATIS_ONGKIR,5097000,5000,5092000
64,2,22/08/2022,GRATIS_ONGKIR,321000,5000,316000
289,0,10/08/2022,NULL,48500,NULL,0
289,0,10/08/2022,NULL,36374,NULL,0
289,0,10/08/2022,NULL,37386,NULL,0
289,0,10/08/2022,NULL,24250,NULL,0
289,0,10/08/2022,NULL,26270,NULL,0
293,2,25/08/2022,GRATIS_ONGKIR,75000,5000,70000
311,0,08/08/2022,NULL,24796,NULL,0
284,2,12/08/2022,GRATIS_ONGKIR,739500,5000,734500
284,2,12/08/2022,GRATIS_ONGKIR,279000,5000,274000
284,2,12/08/2022,GRATIS_ONGKIR,217500,5000,212500
284,2,12/08/2022,GRATIS_ONGKIR,835500,5000,830500
284,2,12/08/2022,GRATIS_ONGKIR,156000,5000,151000
77,0,08/08/2022,NULL,880000,NULL,0
224,2,27/08/2022,GRATIS_ONGKIR,62000,5000,57000
224,2,27/08/2022,GRATIS_ONGKIR,76000,5000,71000
224,2,27/08/2022,GRATIS_ONGKIR,147420,5000,142420
224,2,27/08/2022,GRATIS_ONGKIR,135290,5000,130290
224,2,27/08/2022,GRATIS_ONGKIR,149650,5000,144650
224,2,27/08/2022,GRATIS_ONGKIR,168750,5000,163750
224,2,27/08/2022,GRATIS_ONGKIR,168750,5000,163750
224,2,27/08/2022,GRATIS_ONGKIR,108750,5000,103750
19,0,03/08/2022,NULL,99900,NULL,0
19,0,03/08/2022,NULL,65500,NULL,0
19,0,03/08/2022,NULL,74950,NULL,0
80,0,06/08/2022,NULL,10000,NULL,0
173,2,11/08/2022,GRATIS_ONGKIR,125000,5000,120000
314,2,05/08/2022,GRATIS_ONGKIR,115999,5000,110999
191,0,05/08/2022,NULL,218000,NULL,0
11,0,16/08/2022,NULL,44000,NULL,0
11,0,16/08/2022,NULL,68000,NULL,0
284,0,25/08/2022,NULL,739500,NULL,0
284,0,25/08/2022,NULL,279000,NULL,0
284,0,25/08/2022,NULL,217500,NULL,0
284,0,25/08/2022,NULL,835500,NULL,0
284,0,25/08/2022,NULL,156000,NULL,0
224,2,07/08/2022,GRATIS_ONGKIR,124000,5000,119000
224,2,07/08/2022,GRATIS_ONGKIR,152000,5000,147000
224,2,07/08/2022,GRATIS_ONGKIR,294840,5000,289840
224,2,07/08/2022,GRATIS_ONGKIR,270580,5000,265580
224,2,07/08/2022,GRATIS_ONGKIR,299300,5000,294300
224,2,07/08/2022,GRATIS_ONGKIR,337500,5000,332500
224,2,07/08/2022,GRATIS_ONGKIR,337500,5000,332500
224,2,07/08/2022,GRATIS_ONGKIR,217500,5000,212500
178,2,28/08/2022,GRATIS_ONGKIR,195000,5000,190000
178,2,28/08/2022,GRATIS_ONGKIR,195000,5000,190000
60,2,23/08/2022,GRATIS_ONGKIR,375000,5000,370000
15,2,20/08/2022,GRATIS_ONGKIR,45800,5000,40800
118,0,10/08/2022,NULL,448000,NULL,0
118,0,10/08/2022,NULL,300000,NULL,0
118,0,10/08/2022,NULL,370000,NULL,0
198,2,15/08/2022,GRATIS_ONGKIR,79800,5000,74800
304,2,27/08/2022,GRATIS_ONGKIR,27600,5000,22600
236,0,11/08/2022,NULL,133800,NULL,0
91,0,19/08/2022,NULL,95800,NULL,0
184,0,11/08/2022,NULL,187200,NULL,0
184,0,11/08/2022,NULL,209700,NULL,0
184,0,11/08/2022,NULL,148500,NULL,0
104,0,15/08/2022,NULL,780000,NULL,0
46,2,01/08/2022,GRATIS_ONGKIR,485997,5000,480997
182,2,14/08/2022,GRATIS_ONGKIR,75000,5000,70000
275,0,24/08/2022,NULL,73500,NULL,0
275,0,24/08/2022,NULL,478800,NULL,0
198,0,30/08/2022,NULL,119700,NULL,0
206,0,31/08/2022,NULL,189000,NULL,0
230,0,21/08/2022,NULL,152000,NULL,0
230,0,21/08/2022,NULL,90000,NULL,0
230,0,21/08/2022,NULL,240500,NULL,0
230,0,21/08/2022,NULL,207000,NULL,0
227,0,23/08/2022,NULL,81180,NULL,0
227,0,23/08/2022,NULL,72680,NULL,0
227,0,23/08/2022,NULL,72680,NULL,0
227,0,23/08/2022,NULL,131120,NULL,0
227,0,23/08/2022,NULL,72680,NULL,0
197,0,15/08/2022,NULL,295500,NULL,0
197,0,15/08/2022,NULL,224400,NULL,0
185,0,27/08/2022,NULL,260000,NULL,0
161,2,25/08/2022,GRATIS_ONGKIR,129800,5000,124800
154,2,23/08/2022,GRATIS_ONGKIR,300000,5000,295000
4,2,13/08/2022,GRATIS_ONGKIR,84750,5000,79750
188,2,12/08/2022,GRATIS_ONGKIR,100000,5000,95000
233,0,03/08/2022,NULL,68700,NULL,0
233,0,03/08/2022,NULL,68700,NULL,0
233,0,03/08/2022,NULL,177000,NULL,0
96,2,30/08/2022,GRATIS_ONGKIR,62200,5000,57200
96,2,30/08/2022,GRATIS_ONGKIR,159900,5000,154900
252,2,31/08/2022,GRATIS_ONGKIR,20000,5000,15000
252,2,31/08/2022,GRATIS_ONGKIR,54000,5000,49000
252,2,31/08/2022,GRATIS_ONGKIR,64000,5000,59000
97,0,29/08/2022,NULL,200000,NULL,0
247,0,05/08/2022,NULL,23980,NULL,0
288,0,09/08/2022,NULL,197938,NULL,0
223,2,04/08/2022,GRATIS_ONGKIR,130000,5000,125000
200,2,17/08/2022,GRATIS_ONGKIR,660000,5000,655000
8,2,30/08/2022,GRATIS_ONGKIR,292500,5000,287500
8,2,30/08/2022,GRATIS_ONGKIR,405000,5000,400000
8,2,30/08/2022,GRATIS_ONGKIR,255000,5000,250000
8,2,30/08/2022,GRATIS_ONGKIR,237000,5000,232000
8,2,30/08/2022,GRATIS_ONGKIR,311700,5000,306700
287,2,14/08/2022,GRATIS_ONGKIR,290982,5000,285982
113,0,04/08/2022,NULL,142000,NULL,0
113,0,04/08/2022,NULL,155000,NULL,0
113,0,04/08/2022,NULL,155000,NULL,0
113,0,04/08/2022,NULL,358000,NULL,0
113,0,04/08/2022,NULL,138500,NULL,0
113,0,04/08/2022,NULL,132500,NULL,0
217,0,28/08/2022,NULL,89900,NULL,0
255,0,27/08/2022,NULL,378000,NULL,0
197,0,16/08/2022,NULL,197000,NULL,0
197,0,16/08/2022,NULL,149600,NULL,0
123,2,29/08/2022,GRATIS_ONGKIR,399998,5000,394998
123,2,29/08/2022,GRATIS_ONGKIR,459998,5000,454998
123,2,29/08/2022,GRATIS_ONGKIR,399998,5000,394998
123,2,29/08/2022,GRATIS_ONGKIR,399998,5000,394998
123,2,29/08/2022,GRATIS_ONGKIR,399998,5000,394998
300,0,19/08/2022,NULL,21500,NULL,0
226,2,20/08/2022,GRATIS_ONGKIR,252450,5000,247450
226,2,20/08/2022,GRATIS_ONGKIR,117000,5000,112000
226,2,20/08/2022,GRATIS_ONGKIR,472500,5000,467500
226,2,20/08/2022,GRATIS_ONGKIR,472500,5000,467500
245,0,12/08/2022,NULL,270200,NULL,0
67,2,21/08/2022,GRATIS_ONGKIR,125970,5000,120970
